time,sensor_0,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,sensor_22,sensor_23,sensor_24,sensor_25,sensor_26,sensor_27,sensor_28,sensor_29,sensor_30,sensor_31,sensor_32,sensor_33,sensor_34,sensor_35,sensor_36,sensor_37,sensor_38,sensor_39,sensor_40,sensor_41,sensor_42,sensor_43,sensor_44,sensor_45,sensor_46,sensor_47,sensor_48,sensor_49,pattern,label,source_node
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
21,0.000987631544736055,0.00035845160292573964,0.0,0.0,0.0,0.0009103326539868577,0.0,0.0020591266678678987,0.0,0.0,0.0021312414756818145,3.4573424312256266e-05,0.0,0.0,0.0,0.00015789936407375996,0.0,0.0,0.0,0.0,0.0006180306315590968,0.0005908114433732508,0.0,0.003398139411778766,0.0,0.0007414262634177012,0.0003488896385441162,0.0011386610551370995,0.0,0.0006190572288821733,0.0,0.0007952017842294332,0.0,0.0001901771677779049,0.0,0.0005357046083104705,0.0,0.00042731969009505435,0.0020080503741146238,0.0,0.0003744072074468199,0.0010132524001386673,0.00038447574943414474,0.0,0.0013772908535332057,0.0,0.0004596111368712807,0.0,0.0004041240534214015,0.0003210610235207945,normal,0,-1
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
0,0.475,0.0,0.285,0.0,0.17099999999999999,0.1026,0.06156,0.036936,0.022161599999999997,0.0,0.06156,0.013296959999999998,0.0,0.044914176,0.0,0.0,0.0269485056,0.0,0.0,0.01616910336,0.009701462016,0.005820877209599999,0.0,0.0,0.00349252632576,0.0,0.0,0.024257115795456,0.022532445477273597,0.013296959999999998,0.12409764328636415,0.00349252632576,0.0765541017672745,0.0749764824558207,0.04498588947349241,0.0,0.21416063704409544,0.13431725943605727,0.12652281672199905,0.07591369003319944,0.12613856968155399,0.0,0.0756831418089324,0.10267467549302783,0.12053415766754029,0.0,0.061604805295816696,0.2162980681591903,0.0,0.1667417240730042,oscillation,1,0
1,0.81087572106361,0.0,0.486525432638166,0.0,0.2919152595828996,0.17514915574973977,0.10508949344984385,0.06305369606990631,0.037832217641943784,0.0,0.10508949344984385,0.022699330585166273,0.0,0.07667329442100608,0.0,0.0,0.04600397665260364,0.0,0.0,0.027602385991562187,0.016561431594937313,0.009936858956962388,0.0,0.0,0.0059621153741774326,0.0,0.0,0.04140948686645025,0.038465290470969915,0.022699330585166273,0.21184792838342148,0.0059621153741774326,0.13068602625455936,0.12799286162984572,0.07679571697790744,0.0,0.3655950757612062,0.22929390441368608,0.21598795840094728,0.12959277504056838,0.2153320076725527,0.0,0.1291992046035316,0.17527663479027608,0.20576467791886655,0.0,0.10516598087416565,0.3692438989121039,0.0,0.2846459278717617,oscillation,1,0
2,0.95,0.0,0.57,0.0,0.34199999999999997,0.2052,0.12312,0.073872,0.04432319999999999,0.0,0.12312,0.026593919999999997,0.0,0.089828352,0.0,0.0,0.0538970112,0.0,0.0,0.03233820672,0.019402924032,0.011641754419199998,0.0,0.0,0.00698505265152,0.0,0.0,0.048514231590912,0.045064890954547195,0.026593919999999997,0.2481952865727283,0.00698505265152,0.153108203534549,0.1499529649116414,0.08997177894698483,0.0,0.4283212740881909,0.26863451887211454,0.2530456334439981,0.15182738006639887,0.25227713936310797,0.0,0.1513662836178648,0.20534935098605567,0.24106831533508058,0.0,0.12320961059163339,0.4325961363183806,0.0,0.3334834481460084,oscillation,1,0
3,0.81087572106361,0.0,0.486525432638166,0.0,0.2919152595828996,0.17514915574973977,0.10508949344984385,0.06305369606990631,0.037832217641943784,0.0,0.10508949344984385,0.022699330585166273,0.0,0.07667329442100608,0.0,0.0,0.04600397665260364,0.0,0.0,0.027602385991562187,0.016561431594937313,0.009936858956962388,0.0,0.0,0.0059621153741774326,0.0,0.0,0.04140948686645025,0.038465290470969915,0.022699330585166273,0.21184792838342148,0.0059621153741774326,0.13068602625455936,0.12799286162984572,0.07679571697790744,0.0,0.3655950757612062,0.22929390441368608,0.21598795840094728,0.12959277504056838,0.2153320076725527,0.0,0.1291992046035316,0.17527663479027608,0.20576467791886655,0.0,0.10516598087416565,0.3692438989121039,0.0,0.2846459278717617,oscillation,1,0
4,0.4750000000000001,0.0,0.28500000000000003,0.0,0.171,0.10260000000000001,0.061560000000000004,0.036936000000000004,0.0221616,0.0,0.061560000000000004,0.01329696,0.0,0.04491417600000001,0.0,0.0,0.026948505600000002,0.0,0.0,0.016169103360000003,0.009701462016000001,0.0058208772096,0.0,0.0,0.0034925263257600003,0.0,0.0,0.024257115795456002,0.0225324454772736,0.01329696,0.12409764328636418,0.0034925263257600003,0.07655410176727451,0.0749764824558207,0.04498588947349242,0.0,0.2141606370440955,0.1343172594360573,0.12652281672199905,0.07591369003319944,0.126138569681554,0.0,0.07568314180893242,0.10267467549302786,0.1205341576675403,0.0,0.06160480529581671,0.21629806815919037,0.0,0.16674172407300425,oscillation,1,0
5,0.13912427893638996,0.0,0.08347456736183397,0.0,0.05008474041710038,0.03005084425026023,0.018030506550156138,0.010818303930093682,0.006490982358056209,0.0,0.018030506550156138,0.003894589414833725,0.0,0.013155057578993917,0.0,0.0,0.00789303454739635,0.0,0.0,0.00473582072843781,0.0028414924370626857,0.0017048954622376114,0.0,0.0,0.0010229372773425667,0.0,0.0,0.007104744724461749,0.006599600483577284,0.003894589414833725,0.03634735818930684,0.0010229372773425667,0.02242217727998964,0.021960103281795675,0.013176061969077404,0.0,0.06272619832698463,0.03934061445842839,0.03705767504305082,0.02223460502583049,0.03694513169055533,0.0,0.022167079014333194,0.03007271619577964,0.03530363741621407,0.0,0.018043629717467785,0.06335223740627681,0.0,0.04883752027424675,oscillation,1,0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oscillation,1,0
7,0.13912427893638984,0.0,0.08347456736183391,0.0,0.050084740417100336,0.0300508442502602,0.01803050655015612,0.010818303930093672,0.006490982358056203,0.0,0.01803050655015612,0.0038945894148337216,0.0,0.013155057578993904,0.0,0.0,0.007893034547396344,0.0,0.0,0.004735820728437806,0.002841492437062683,0.0017048954622376098,0.0,0.0,0.0010229372773425658,0.0,0.0,0.007104744724461743,0.006599600483577279,0.0038945894148337216,0.03634735818930681,0.0010229372773425658,0.022422177279989623,0.021960103281795658,0.013176061969077394,0.0,0.06272619832698458,0.039340614458428354,0.03705767504305078,0.02223460502583047,0.03694513169055529,0.0,0.022167079014333173,0.030072716195779614,0.03530363741621404,0.0,0.018043629717467768,0.06335223740627675,0.0,0.04883752027424672,oscillation,1,0
8,0.47499999999999987,0.0,0.2849999999999999,0.0,0.17099999999999996,0.10259999999999997,0.06155999999999998,0.03693599999999999,0.022161599999999993,0.0,0.06155999999999998,0.013296959999999997,0.0,0.044914175999999986,0.0,0.0,0.026948505599999988,0.0,0.0,0.016169103359999992,0.009701462015999994,0.0058208772095999966,0.0,0.0,0.0034925263257599977,0.0,0.0,0.024257115795455992,0.02253244547727359,0.013296959999999997,0.12409764328636412,0.0034925263257599977,0.07655410176727448,0.07497648245582067,0.0449858894734924,0.0,0.21416063704409538,0.13431725943605724,0.12652281672199903,0.07591369003319942,0.12613856968155399,0.0,0.0756831418089324,0.10267467549302783,0.12053415766754029,0.0,0.061604805295816696,0.2162980681591903,0.0,0.1667417240730042,oscillation,1,0
9,0.81087572106361,0.0,0.486525432638166,0.0,0.2919152595828996,0.17514915574973977,0.10508949344984385,0.06305369606990631,0.037832217641943784,0.0,0.10508949344984385,0.022699330585166273,0.0,0.07667329442100608,0.0,0.0,0.04600397665260364,0.0,0.0,0.027602385991562187,0.016561431594937313,0.009936858956962388,0.0,0.0,0.0059621153741774326,0.0,0.0,0.04140948686645025,0.038465290470969915,0.022699330585166273,0.21184792838342148,0.0059621153741774326,0.13068602625455936,0.12799286162984572,0.07679571697790744,0.0,0.3655950757612062,0.22929390441368608,0.21598795840094728,0.12959277504056838,0.2153320076725527,0.0,0.1291992046035316,0.17527663479027608,0.20576467791886655,0.0,0.10516598087416565,0.3692438989121039,0.0,0.2846459278717617,oscillation,1,0
10,0.95,0.0,0.57,0.0,0.34199999999999997,0.2052,0.12312,0.073872,0.04432319999999999,0.0,0.12312,0.026593919999999997,0.0,0.089828352,0.0,0.0,0.0538970112,0.0,0.0,0.03233820672,0.019402924032,0.011641754419199998,0.0,0.0,0.00698505265152,0.0,0.0,0.048514231590912,0.045064890954547195,0.026593919999999997,0.2481952865727283,0.00698505265152,0.153108203534549,0.1499529649116414,0.08997177894698483,0.0,0.4283212740881909,0.26863451887211454,0.2530456334439981,0.15182738006639887,0.25227713936310797,0.0,0.1513662836178648,0.20534935098605567,0.24106831533508058,0.0,0.12320961059163339,0.4325961363183806,0.0,0.3334834481460084,oscillation,1,0
11,0.8108757210636104,0.0,0.48652543263816617,0.0,0.2919152595828997,0.17514915574973983,0.10508949344984389,0.06305369606990634,0.0378322176419438,0.0,0.10508949344984389,0.02269933058516628,0.0,0.07667329442100611,0.0,0.0,0.04600397665260366,0.0,0.0,0.027602385991562197,0.016561431594937316,0.00993685895696239,0.0,0.0,0.005962115374177433,0.0,0.0,0.04140948686645026,0.03846529047096992,0.02269933058516628,0.21184792838342154,0.005962115374177433,0.13068602625455938,0.12799286162984574,0.07679571697790745,0.0,0.3655950757612064,0.22929390441368622,0.21598795840094734,0.1295927750405684,0.21533200767255278,0.0,0.12919920460353165,0.1752766347902761,0.2057646779188666,0.0,0.10516598087416566,0.36924389891210396,0.0,0.2846459278717618,oscillation,1,0
12,0.4750000000000002,0.0,0.2850000000000001,0.0,0.17100000000000004,0.10260000000000002,0.061560000000000004,0.036936000000000004,0.0221616,0.0,0.061560000000000004,0.01329696,0.0,0.04491417600000001,0.0,0.0,0.026948505600000002,0.0,0.0,0.016169103360000003,0.009701462016000001,0.0058208772096,0.0,0.0,0.0034925263257600003,0.0,0.0,0.024257115795456002,0.0225324454772736,0.01329696,0.12409764328636418,0.0034925263257600003,0.07655410176727451,0.0749764824558207,0.04498588947349242,0.0,0.2141606370440955,0.1343172594360573,0.12652281672199905,0.07591369003319944,0.126138569681554,0.0,0.07568314180893242,0.10267467549302786,0.1205341576675403,0.0,0.06160480529581671,0.21629806815919037,0.0,0.16674172407300425,oscillation,1,0
13,0.13912427893639037,0.0,0.08347456736183421,0.0,0.05008474041710053,0.030050844250260313,0.018030506550156186,0.010818303930093712,0.006490982358056227,0.0,0.018030506550156186,0.0038945894148337363,0.0,0.013155057578993955,0.0,0.0,0.007893034547396373,0.0,0.0,0.004735820728437824,0.0028414924370626943,0.0017048954622376163,0.0,0.0,0.0010229372773425697,0.0,0.0,0.00710474472446177,0.006599600483577304,0.0038945894148337363,0.03634735818930694,0.0010229372773425697,0.022422177279989703,0.021960103281795738,0.013176061969077443,0.0,0.06272619832698483,0.039340614458428506,0.03705767504305092,0.022234605025830554,0.03694513169055544,0.0,0.022167079014333263,0.030072716195779732,0.03530363741621418,0.0,0.018043629717467837,0.063352237406277,0.0,0.048837520274246905,oscillation,1,0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oscillation,1,0
15,0.13912427893638948,0.0,0.08347456736183367,0.0,0.050084740417100204,0.030050844250260122,0.018030506550156075,0.010818303930093644,0.0064909823580561864,0.0,0.018030506550156075,0.0038945894148337116,0.0,0.013155057578993871,0.0,0.0,0.007893034547396323,0.0,0.0,0.004735820728437794,0.0028414924370626766,0.001704895462237606,0.0,0.0,0.0010229372773425637,0.0,0.0,0.007104744724461724,0.006599600483577261,0.0038945894148337116,0.036347358189306705,0.0010229372773425637,0.022422177279989564,0.0219601032817956,0.013176061969077358,0.0,0.06272619832698441,0.03934061445842825,0.037057675043050686,0.022234605025830412,0.036945131690555195,0.0,0.022167079014333114,0.030072716195779527,0.03530363741621394,0.0,0.018043629717467716,0.06335223740627657,0.0,0.04883752027424657,oscillation,1,0
16,0.47499999999999976,0.0,0.28499999999999986,0.0,0.1709999999999999,0.10259999999999994,0.06155999999999997,0.036935999999999976,0.022161599999999983,0.0,0.06155999999999997,0.01329695999999999,0.0,0.04491417599999997,0.0,0.0,0.02694850559999998,0.0,0.0,0.01616910335999999,0.009701462015999992,0.005820877209599996,0.0,0.0,0.0034925263257599972,0.0,0.0,0.02425711579545598,0.022532445477273583,0.01329695999999999,0.12409764328636408,0.0034925263257599972,0.07655410176727445,0.07497648245582066,0.04498588947349239,0.0,0.21416063704409533,0.1343172594360572,0.12652281672199897,0.0759136900331994,0.12613856968155396,0.0,0.07568314180893237,0.1026746754930278,0.12053415766754023,0.0,0.061604805295816675,0.2162980681591902,0.0,0.1667417240730041,oscillation,1,0
17,0.8108757210636102,0.0,0.4865254326381661,0.0,0.29191525958289966,0.1751491557497398,0.10508949344984386,0.06305369606990631,0.037832217641943784,0.0,0.10508949344984386,0.022699330585166273,0.0,0.07667329442100608,0.0,0.0,0.04600397665260364,0.0,0.0,0.027602385991562187,0.016561431594937313,0.009936858956962388,0.0,0.0,0.0059621153741774326,0.0,0.0,0.04140948686645025,0.038465290470969915,0.022699330585166273,0.2118479283834215,0.0059621153741774326,0.13068602625455936,0.12799286162984572,0.07679571697790744,0.0,0.36559507576120626,0.22929390441368613,0.21598795840094728,0.12959277504056838,0.2153320076725527,0.0,0.1291992046035316,0.17527663479027608,0.20576467791886655,0.0,0.10516598087416565,0.3692438989121039,0.0,0.2846459278717617,oscillation,1,0
18,0.95,0.0,0.57,0.0,0.34199999999999997,0.2052,0.12312,0.073872,0.04432319999999999,0.0,0.12312,0.026593919999999997,0.0,0.089828352,0.0,0.0,0.0538970112,0.0,0.0,0.03233820672,0.019402924032,0.011641754419199998,0.0,0.0,0.00698505265152,0.0,0.0,0.048514231590912,0.045064890954547195,0.026593919999999997,0.2481952865727283,0.00698505265152,0.153108203534549,0.1499529649116414,0.08997177894698483,0.0,0.4283212740881909,0.26863451887211454,0.2530456334439981,0.15182738006639887,0.25227713936310797,0.0,0.1513662836178648,0.20534935098605567,0.24106831533508058,0.0,0.12320961059163339,0.4325961363183806,0.0,0.3334834481460084,oscillation,1,0
19,0.8108757210636105,0.0,0.4865254326381663,0.0,0.29191525958289977,0.17514915574973983,0.1050894934498439,0.06305369606990634,0.0378322176419438,0.0,0.1050894934498439,0.02269933058516628,0.0,0.07667329442100611,0.0,0.0,0.04600397665260366,0.0,0.0,0.027602385991562197,0.016561431594937316,0.00993685895696239,0.0,0.0,0.005962115374177433,0.0,0.0,0.04140948686645026,0.03846529047096992,0.02269933058516628,0.21184792838342156,0.005962115374177433,0.13068602625455938,0.12799286162984574,0.07679571697790745,0.0,0.3655950757612065,0.22929390441368624,0.21598795840094734,0.1295927750405684,0.21533200767255278,0.0,0.12919920460353165,0.1752766347902761,0.2057646779188666,0.0,0.10516598087416566,0.36924389891210396,0.0,0.2846459278717618,oscillation,1,0
20,0.4750000000000003,0.0,0.2850000000000002,0.0,0.17100000000000012,0.10260000000000008,0.061560000000000045,0.03693600000000003,0.022161600000000017,0.0,0.061560000000000045,0.013296960000000009,0.0,0.044914176000000035,0.0,0.0,0.026948505600000023,0.0,0.0,0.016169103360000013,0.009701462016000006,0.0058208772096000035,0.0,0.0,0.003492526325760002,0.0,0.0,0.024257115795456016,0.022532445477273615,0.013296960000000009,0.12409764328636423,0.003492526325760002,0.07655410176727455,0.07497648245582074,0.04498588947349244,0.0,0.21416063704409558,0.13431725943605738,0.12652281672199914,0.07591369003319948,0.1261385696815541,0.0,0.07568314180893246,0.10267467549302792,0.12053415766754039,0.0,0.06160480529581675,0.21629806815919053,0.0,0.1667417240730044,oscillation,1,0
21,0.13912427893638984,0.0,0.08347456736183391,0.0,0.050084740417100336,0.0300508442502602,0.01803050655015612,0.010818303930093672,0.006490982358056203,0.0,0.01803050655015612,0.0038945894148337216,0.0,0.013155057578993904,0.0,0.0,0.007893034547396344,0.0,0.0,0.004735820728437806,0.002841492437062683,0.0017048954622376098,0.0,0.0,0.0010229372773425658,0.0,0.0,0.007104744724461743,0.006599600483577279,0.0038945894148337216,0.03634735818930681,0.0010229372773425658,0.022422177279989623,0.021960103281795658,0.013176061969077394,0.0,0.06272619832698458,0.039340614458428354,0.03705767504305078,0.02223460502583047,0.03694513169055529,0.0,0.022167079014333173,0.030072716195779614,0.03530363741621404,0.0,0.018043629717467768,0.06335223740627675,0.0,0.04883752027424672,oscillation,1,0
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oscillation,1,0
23,0.13912427893638937,0.0,0.08347456736183362,0.0,0.05008474041710017,0.030050844250260098,0.018030506550156058,0.010818303930093634,0.00649098235805618,0.0,0.018030506550156058,0.0038945894148337077,0.0,0.01315505757899386,0.0,0.0,0.007893034547396316,0.0,0.0,0.004735820728437789,0.0028414924370626735,0.0017048954622376038,0.0,0.0,0.0010229372773425623,0.0,0.0,0.007104744724461718,0.006599600483577255,0.0038945894148337077,0.03634735818930667,0.0010229372773425623,0.02242217727998954,0.021960103281795578,0.013176061969077347,0.0,0.06272619832698437,0.03934061445842822,0.03705767504305065,0.02223460502583039,0.03694513169055517,0.0,0.022167079014333096,0.030072716195779507,0.035303637416213916,0.0,0.018043629717467705,0.06335223740627653,0.0,0.048837520274246544,oscillation,1,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
7,0.0,0.0008581349189597548,0.0010538152267247753,0.0,0.0,0.0,0.0,3.483537858689735e-05,0.0008609732614974809,0.0007384260428027458,0.0,0.0006273880420763963,0.0,0.0,0.0,0.0028074090639082713,0.0,0.0,0.0,0.0,0.0024852786079793067,0.0,0.0,0.0,0.0003795517324759042,0.0005375645850988548,0.0,0.0,0.0,0.0015370459183950277,0.0009420919492568442,0.0011357874612053008,0.0,0.0,0.00024806566273569196,0.0,0.0,0.0023307382526066536,0.0,0.0,0.0,0.0,0.0002554104657999824,0.00017885135188800688,0.0,0.0,0.00031667002007389764,0.0012057570748114197,0.0,0.0,normal,0,-1
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
16,0.00021476502410524667,0.0,0.0,0.0016666151817368404,0.0,0.00020394925810899957,0.0008779107727094281,0.0,0.000707337388587397,0.0005229549499769557,0.0,0.0006790186451398689,0.000896229120709411,0.0,0.0009444922152312455,0.0,6.57824259605168e-05,0.0,5.6598169031172464e-05,0.00024859061056670915,0.0,0.002051839066486389,0.0005917989208138338,0.0,0.0005469660792010011,0.00036285148529650066,0.0,0.00019930033588611888,0.0012268856826410518,0.0007458554889723577,0.0012749376678115108,0.0008847533209448324,0.0,0.0002789677603541898,0.000890778626873008,0.0,0.0,0.0,0.00021372781776597298,0.0,0.0,0.0,0.00070852980243338,0.0010600214164088173,0.0,0.0,0.002466875247747857,0.00015570063458181208,0.0,0.0,normal,0,-1
